,,text,target,Text,text_final
4895,38643,The people who reject the warning about change but immediately buy every bottle of hand when scientists warn them about prove that it was never about believing or disbelieving It s about what doesn t directly affect them and what does,2,"['the', 'people', 'who', 'reject', 'the', 'warning', 'about', 'change', 'but', 'immediately', 'buy', 'every', 'bottle', 'of', 'hand', 'when', 'scientists', 'warn', 'them', 'about', 'prove', 'that', 'it', 'was', 'never', 'about', 'believing', 'or', 'disbelieving', 'it', 's', 'about', 'what', 'doesn', 't', 'directly', 'affect', 'them', 'and', 'what', 'does']","['people', 'reject', 'warning', 'change', 'immediately', 'buy', 'every', 'bottle', 'hand', 'scientist', 'warn', 'prove', 'never', 'believe', 'disbelieve', 'directly', 'affect']"
4896,40121,"The most visible impacts of coronavirus are in our cities, but it's hitting rural communities as well. While ethanol and corn prices fall, plants close and farmers go without revenue. It is vital they get the help they need. 
https://t.co/stgJoLzJFG",2,"['the', 'most', 'visible', 'impacts', 'of', 'coronavirus', 'are', 'in', 'our', 'cities', ',', 'but', 'it', ""'s"", 'hitting', 'rural', 'communities', 'as', 'well', '.', 'while', 'ethanol', 'and', 'corn', 'prices', 'fall', ',', 'plants', 'close', 'and', 'farmers', 'go', 'without', 'revenue', '.', 'it', 'is', 'vital', 'they', 'get', 'the', 'help', 'they', 'need', '.', 'https', ':', '//t.co/stgjolzjfg']","['visible', 'impact', 'coronavirus', 'city', 'hit', 'rural', 'community', 'well', 'ethanol', 'corn', 'price', 'fall', 'plant', 'close', 'farmer', 'go', 'without', 'revenue', 'vital', 'get', 'help', 'need', 'http']"
4897,35324,shopping to accompany you during this has interesting things you need Don t forget to check out our homepage Post by 81 3 5834 8892,2,"['shopping', 'to', 'accompany', 'you', 'during', 'this', 'has', 'interesting', 'things', 'you', 'need', 'don', 't', 'forget', 'to', 'check', 'out', 'our', 'homepage', 'post', 'by', '81', '3', '5834', '8892']","['shop', 'accompany', 'interesting', 'thing', 'need', 'forget', 'check', 'homepage', 'post']"
4898,32745,"Prepared for the next grocery store visit!?
#coronavirus #maskup https://t.co/VepHRHoRwT",2,"['prepared', 'for', 'the', 'next', 'grocery', 'store', 'visit', '!', '?', '#', 'coronavirus', '#', 'maskup', 'https', ':', '//t.co/vephrhorwt']","['prepare', 'next', 'grocery', 'store', 'visit', 'coronavirus', 'maskup', 'http']"
4899,39551,"@CitizensAdvice calls for further fixes to UK Government's #coronavirus safety net, claiming 18% of the UK's workforce has already seen hours cut, been laid off or made #redundant
https://t.co/qnDsU9YWgW

#consumer #money #COVID_19uk https://t.co/CD",2,"['@', 'citizensadvice', 'calls', 'for', 'further', 'fixes', 'to', 'uk', 'government', ""'s"", '#', 'coronavirus', 'safety', 'net', ',', 'claiming', '18', '%', 'of', 'the', 'uk', ""'s"", 'workforce', 'has', 'already', 'seen', 'hours', 'cut', ',', 'been', 'laid', 'off', 'or', 'made', '#', 'redundant', 'https', ':', '//t.co/qndsu9ywgw', '#', 'consumer', '#', 'money', '#', 'covid_19uk', 'https', ':', '//t.co/cd']","['citizensadvice', 'call', 'fix', 'uk', 'government', 'coronavirus', 'safety', 'net', 'claim', 'uk', 'workforce', 'already', 'see', 'hour', 'cut', 'lay', 'make', 'redundant', 'http', 'consumer', 'money', 'http']"
4900,37466,Inspiring a consumer to cook with unfamiliar ingredients is one thing but not everyone has the skills or confidence required Why product scarcity is far from the only cooking issue people are facing right now,2,"['inspiring', 'a', 'consumer', 'to', 'cook', 'with', 'unfamiliar', 'ingredients', 'is', 'one', 'thing', 'but', 'not', 'everyone', 'has', 'the', 'skills', 'or', 'confidence', 'required', 'why', 'product', 'scarcity', 'is', 'far', 'from', 'the', 'only', 'cooking', 'issue', 'people', 'are', 'facing', 'right', 'now']","['inspire', 'consumer', 'cook', 'unfamiliar', 'ingredient', 'one', 'thing', 'everyone', 'skill', 'confidence', 'require', 'product', 'scarcity', 'far', 'cooking', 'issue', 'people', 'face', 'right']"
4901,37045,Good news State Farm joined Allstate GEICO Progressive and others in agreeing to give relief to auto policyholders as COVID 19 keeps drivers off the road Real Reform has been proud to join consumer groups in calling for these reductions,2,"['good', 'news', 'state', 'farm', 'joined', 'allstate', 'geico', 'progressive', 'and', 'others', 'in', 'agreeing', 'to', 'give', 'relief', 'to', 'auto', 'policyholders', 'as', 'covid', '19', 'keeps', 'drivers', 'off', 'the', 'road', 'real', 'reform', 'has', 'been', 'proud', 'to', 'join', 'consumer', 'groups', 'in', 'calling', 'for', 'these', 'reductions']","['good', 'news', 'state', 'farm', 'join', 'allstate', 'geico', 'progressive', 'others', 'agree', 'give', 'relief', 'auto', 'policyholder', 'covid', 'keep', 'driver', 'road', 'real', 'reform', 'proud', 'join', 'consumer', 'group', 'call', 'reduction']"
4902,39630,"The crisis has produced emergency responses such as guaranteeing housing, reversing excessive incarceration and reducing drug prices that read like a progressive agenda. https://t.co/Mr5ze7aPsW",0,"['the', 'crisis', 'has', 'produced', 'emergency', 'responses', 'such', 'as', 'guaranteeing', 'housing', ',', 'reversing', 'excessive', 'incarceration', 'and', 'reducing', 'drug', 'prices', 'that', 'read', 'like', 'a', 'progressive', 'agenda', '.', 'https', ':', '//t.co/mr5ze7apsw']","['crisis', 'produce', 'emergency', 'response', 'guarantee', 'housing', 'reverse', 'excessive', 'incarceration', 'reduce', 'drug', 'price', 'read', 'like', 'progressive', 'agenda', 'http']"
4903,37068,"Thank You For Leading The Way! Thank GOD My Twitter Feed Help Spread The Word Because Someone Had To Say Something To Bring Public Awareness To Get Results Like This! ???...
https://t.co/I45zPtChsC",2,"['thank', 'you', 'for', 'leading', 'the', 'way', '!', 'thank', 'god', 'my', 'twitter', 'feed', 'help', 'spread', 'the', 'word', 'because', 'someone', 'had', 'to', 'say', 'something', 'to', 'bring', 'public', 'awareness', 'to', 'get', 'results', 'like', 'this', '!', '?', '?', '?', '...', 'https', ':', '//t.co/i45zptchsc']","['thank', 'lead', 'way', 'thank', 'god', 'twitter', 'feed', 'help', 'spread', 'word', 'someone', 'say', 'something', 'bring', 'public', 'awareness', 'get', 'result', 'like', 'http']"
4904,38067,"Keep disinfecting, use hand sanitizer, and better, wash your hands! Disinfecting our golf cart this morning at @SouthlandGC. ? #COVID19 #Coronavirus

#Golf #Atlanta #Georgia #GolfAtlanta #AtlantaGolf #GolfGeorgia #GeorgiaGolf ? https://t.co/0xU5ZFlIMI",2,"['keep', 'disinfecting', ',', 'use', 'hand', 'sanitizer', ',', 'and', 'better', ',', 'wash', 'your', 'hands', '!', 'disinfecting', 'our', 'golf', 'cart', 'this', 'morning', 'at', '@', 'southlandgc', '.', '?', '#', 'covid19', '#', 'coronavirus', '#', 'golf', '#', 'atlanta', '#', 'georgia', '#', 'golfatlanta', '#', 'atlantagolf', '#', 'golfgeorgia', '#', 'georgiagolf', '?', 'https', ':', '//t.co/0xu5zflimi']","['keep', 'disinfecting', 'use', 'hand', 'sanitizer', 'good', 'wash', 'hand', 'disinfect', 'golf', 'cart', 'morning', 'southlandgc', 'coronavirus', 'golf', 'atlanta', 'georgia', 'golfatlanta', 'atlantagolf', 'golfgeorgia', 'georgiagolf', 'http']"
4905,40649,"@vicksiern @TribeforFreedom If we can practice #SocialDistancing at a grocery/liquor store, we can practice it at a voting booth. Sorry. Sad. #Democrats",0,"['@', 'vicksiern', '@', 'tribeforfreedom', 'if', 'we', 'can', 'practice', '#', 'socialdistancing', 'at', 'a', 'grocery/liquor', 'store', ',', 'we', 'can', 'practice', 'it', 'at', 'a', 'voting', 'booth', '.', 'sorry', '.', 'sad', '.', '#', 'democrats']","['vicksiern', 'tribeforfreedom', 'practice', 'socialdistancing', 'store', 'practice', 'voting', 'booth', 'sorry', 'sad', 'democrat']"
4906,39914,"There are still positives out there.

#Australia's booming LNG industry stalls after fall in oil prices amid coronavirus
#fracking #ClimateEmergency
#COVID__19 #Covid_19australia #auspol
#AuspolSoCorrupt

https://t.co/x0gsoAFm4B",2,"['there', 'are', 'still', 'positives', 'out', 'there', '.', '#', 'australia', ""'s"", 'booming', 'lng', 'industry', 'stalls', 'after', 'fall', 'in', 'oil', 'prices', 'amid', 'coronavirus', '#', 'fracking', '#', 'climateemergency', '#', 'covid__19', '#', 'covid_19australia', '#', 'auspol', '#', 'auspolsocorrupt', 'https', ':', '//t.co/x0gsoafm4b']","['still', 'positives', 'australia', 'booming', 'lng', 'industry', 'stall', 'fall', 'oil', 'price', 'amid', 'coronavirus', 'fracking', 'climateemergency', 'auspol', 'auspolsocorrupt', 'http']"
4907,40964,"Breweries are making hand sanitizer over booze to help fight shortages due to the #coronavirus pandemic
COVID #COVID19 #??????????? #?????19 #?????????????  #italy #????? #???????????? #?????????????????  #??????????? #coronathailand",2,"['breweries', 'are', 'making', 'hand', 'sanitizer', 'over', 'booze', 'to', 'help', 'fight', 'shortages', 'due', 'to', 'the', '#', 'coronavirus', 'pandemic', 'covid', '#', 'covid19', '#', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '#', '?', '?', '?', '?', '?', '19', '#', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '#', 'italy', '#', '?', '?', '?', '?', '?', '#', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '#', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '#', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '#', 'coronathailand']","['brewery', 'make', 'hand', 'sanitizer', 'booze', 'help', 'fight', 'shortage', 'due', 'coronavirus', 'pandemic', 'covid', 'italy', 'coronathailand']"
4908,40146,"27-year-old grocery store clerk kept working because she wanted to help people. Then she died from #coronavirus. 

The store did not provide gloves or other PPE for workers. #covid19 #EssentialWorkers  https://t.co/zs3jeZVjlB",0,"['27-year-old', 'grocery', 'store', 'clerk', 'kept', 'working', 'because', 'she', 'wanted', 'to', 'help', 'people', '.', 'then', 'she', 'died', 'from', '#', 'coronavirus', '.', 'the', 'store', 'did', 'not', 'provide', 'gloves', 'or', 'other', 'ppe', 'for', 'workers', '.', '#', 'covid19', '#', 'essentialworkers', 'https', ':', '//t.co/zs3jezvjlb']","['grocery', 'store', 'clerk', 'keep', 'work', 'want', 'help', 'people', 'die', 'coronavirus', 'store', 'provide', 'glove', 'ppe', 'worker', 'essentialworkers', 'https']"
4909,39143,"Between plummeting oil prices, political deadlock and the devastating coronavirus, #Iraq is on the cusp of calamity. @RNBreakfast speaks with Iraq analyst @ShivanFazil",0,"['between', 'plummeting', 'oil', 'prices', ',', 'political', 'deadlock', 'and', 'the', 'devastating', 'coronavirus', ',', '#', 'iraq', 'is', 'on', 'the', 'cusp', 'of', 'calamity', '.', '@', 'rnbreakfast', 'speaks', 'with', 'iraq', 'analyst', '@', 'shivanfazil']","['plummet', 'oil', 'price', 'political', 'deadlock', 'devastate', 'coronavirus', 'iraq', 'cusp', 'calamity', 'rnbreakfast', 'speaks', 'iraq', 'analyst', 'shivanfazil']"
4910,37919,@bdomenech Maybe these big box stores should take one of their rental trucks and drop off seeds to neighborhood streets so people can have their seeds.  Or instead of a food truck do a seed truck. Similar to an ice cream truck concept.  Go out to the cons,0,"['@', 'bdomenech', 'maybe', 'these', 'big', 'box', 'stores', 'should', 'take', 'one', 'of', 'their', 'rental', 'trucks', 'and', 'drop', 'off', 'seeds', 'to', 'neighborhood', 'streets', 'so', 'people', 'can', 'have', 'their', 'seeds', '.', 'or', 'instead', 'of', 'a', 'food', 'truck', 'do', 'a', 'seed', 'truck', '.', 'similar', 'to', 'an', 'ice', 'cream', 'truck', 'concept', '.', 'go', 'out', 'to', 'the', 'cons']","['bdomenech', 'maybe', 'big', 'box', 'store', 'take', 'one', 'rental', 'truck', 'drop', 'seed', 'neighborhood', 'street', 'people', 'seed', 'instead', 'food', 'truck', 'seed', 'truck', 'similar', 'ice', 'cream', 'truck', 'concept', 'go', 'con']"
4911,33931,Ineos and Firmenich rapidly increase hand sanitizer production https://t.co/bw7z4vhaoc #cpistrong #covid19 #coronavirus #handsanitizer,2,"['ineos', 'and', 'firmenich', 'rapidly', 'increase', 'hand', 'sanitizer', 'production', 'https', ':', '//t.co/bw7z4vhaoc', '#', 'cpistrong', '#', 'covid19', '#', 'coronavirus', '#', 'handsanitizer']","['ineos', 'firmenich', 'rapidly', 'increase', 'hand', 'sanitizer', 'production', 'http', 'cpistrong', 'coronavirus', 'handsanitizer']"
4912,38545,"I think the cost is to GPs income like us all. People need to see a doctor they will. It's all the little stuff that wastes time and money that's dropped off. The hypochondriacs don't want to get CoVid.
GPs warn of hidden medical cost of coronavirus https://t.co/fWEb49UUuY",2,"['i', 'think', 'the', 'cost', 'is', 'to', 'gps', 'income', 'like', 'us', 'all', '.', 'people', 'need', 'to', 'see', 'a', 'doctor', 'they', 'will', '.', 'it', ""'s"", 'all', 'the', 'little', 'stuff', 'that', 'wastes', 'time', 'and', 'money', 'that', ""'s"", 'dropped', 'off', '.', 'the', 'hypochondriacs', 'do', ""n't"", 'want', 'to', 'get', 'covid', '.', 'gps', 'warn', 'of', 'hidden', 'medical', 'cost', 'of', 'coronavirus', 'https', ':', '//t.co/fweb49uuuy']","['think', 'cost', 'gps', 'income', 'like', 'u', 'people', 'need', 'see', 'doctor', 'little', 'stuff', 'waste', 'time', 'money', 'drop', 'hypochondriac', 'want', 'get', 'covid', 'gps', 'warn', 'hidden', 'medical', 'cost', 'coronavirus', 'http']"
4913,38549,"#3MMI -  #Covid19 Consumer's Update. 

Our recommendation is to get a purchasing plan in order. 
Supermarkets should order a little more than they think they need in case there is a temporary supply disruption.

Read Full Report: https://t.co/fUkbDq82DL https://t.co/tkrfkTgISr",0,"['#', '3mmi', '-', '#', 'covid19', 'consumer', ""'s"", 'update', '.', 'our', 'recommendation', 'is', 'to', 'get', 'a', 'purchasing', 'plan', 'in', 'order', '.', 'supermarkets', 'should', 'order', 'a', 'little', 'more', 'than', 'they', 'think', 'they', 'need', 'in', 'case', 'there', 'is', 'a', 'temporary', 'supply', 'disruption', '.', 'read', 'full', 'report', ':', 'https', ':', '//t.co/fukbdq82dl', 'https', ':', '//t.co/tkrfktgisr']","['consumer', 'update', 'recommendation', 'get', 'purchasing', 'plan', 'order', 'supermarket', 'order', 'little', 'think', 'need', 'case', 'temporary', 'supply', 'disruption', 'read', 'full', 'report', 'http', 'http']"
4914,40336,Why wouldnÂt the govt buy the food &amp; pay beleaguered airlines to fly it where itÂs needed? Probably costs less than other measures &amp; puts people back to work &amp; gets food to where itÂs needed. #COVID2019 #Sustainability #NoWaste #supply&amp;demand https://t.co/as8QkxFgd9,0,"['why', 'wouldnâ\x92t', 'the', 'govt', 'buy', 'the', 'food', '&', 'amp', ';', 'pay', 'beleaguered', 'airlines', 'to', 'fly', 'it', 'where', 'itâ\x92s', 'needed', '?', 'probably', 'costs', 'less', 'than', 'other', 'measures', '&', 'amp', ';', 'puts', 'people', 'back', 'to', 'work', '&', 'amp', ';', 'gets', 'food', 'to', 'where', 'itâ\x92s', 'needed', '.', '#', 'covid2019', '#', 'sustainability', '#', 'nowaste', '#', 'supply', '&', 'amp', ';', 'demand', 'https', ':', '//t.co/as8qkxfgd9']","['govt', 'buy', 'food', 'amp', 'pay', 'beleaguer', 'airline', 'fly', 'need', 'probably', 'cost', 'less', 'measure', 'amp', 'put', 'people', 'back', 'work', 'amp', 'get', 'food', 'need', 'sustainability', 'nowaste', 'supply', 'amp', 'demand', 'http']"
4915,36821,The CDC recommends most people wear cloth face covers in public like at the grocery store But social distancing and hand washing are also important steps Learn more about face coverings,2,"['the', 'cdc', 'recommends', 'most', 'people', 'wear', 'cloth', 'face', 'covers', 'in', 'public', 'like', 'at', 'the', 'grocery', 'store', 'but', 'social', 'distancing', 'and', 'hand', 'washing', 'are', 'also', 'important', 'steps', 'learn', 'more', 'about', 'face', 'coverings']","['cdc', 'recommend', 'people', 'wear', 'cloth', 'face', 'cover', 'public', 'like', 'grocery', 'store', 'social', 'distancing', 'hand', 'washing', 'also', 'important', 'step', 'learn', 'face', 'covering']"
4916,35468,"Saw Michael Myers walking into the grocery store tonight. Wish I couldÂve gotten a pic with him , but ya know , social distancing #halloween #michaelmyers #SocialDistancing https://t.co/nRivp0Rj1c",2,"['saw', 'michael', 'myers', 'walking', 'into', 'the', 'grocery', 'store', 'tonight', '.', 'wish', 'i', 'couldâ\x92ve', 'gotten', 'a', 'pic', 'with', 'him', ',', 'but', 'ya', 'know', ',', 'social', 'distancing', '#', 'halloween', '#', 'michaelmyers', '#', 'socialdistancing', 'https', ':', '//t.co/nrivp0rj1c']","['saw', 'michael', 'myers', 'walk', 'grocery', 'store', 'tonight', 'wish', 'get', 'pic', 'ya', 'know', 'social', 'distancing', 'halloween', 'michaelmyers', 'socialdistancing', 'http']"
4917,33659,Almost 70 of in house respondents believe their comms teams have the skills required to handle the challenges posed by the pandemic according to an industry survey carried out with amp Check out the rest of the results here,2,"['almost', '70', 'of', 'in', 'house', 'respondents', 'believe', 'their', 'comms', 'teams', 'have', 'the', 'skills', 'required', 'to', 'handle', 'the', 'challenges', 'posed', 'by', 'the', 'pandemic', 'according', 'to', 'an', 'industry', 'survey', 'carried', 'out', 'with', 'amp', 'check', 'out', 'the', 'rest', 'of', 'the', 'results', 'here']","['almost', 'house', 'respondent', 'believe', 'comms', 'team', 'skill', 'require', 'handle', 'challenge', 'pose', 'pandemic', 'accord', 'industry', 'survey', 'carry', 'amp', 'check', 'rest', 'result']"
